,Country/Region,Province/State,Lat,Long,date,confirmed,deaths,recovered
464,Antigua and Barbuda,,17.0608,-61.7964,1/31/20,0,0,0
465,Antigua and Barbuda,,17.0608,-61.7964,2/1/20,0,0,0
466,Antigua and Barbuda,,17.0608,-61.7964,2/2/20,0,0,0
467,Antigua and Barbuda,,17.0608,-61.7964,2/3/20,0,0,0
468,Antigua and Barbuda,,17.0608,-61.7964,2/4/20,0,0,0
469,Antigua and Barbuda,,17.0608,-61.7964,2/5/20,0,0,0
470,Antigua and Barbuda,,17.0608,-61.7964,2/6/20,0,0,0
471,Antigua and Barbuda,,17.0608,-61.7964,2/7/20,0,0,0
472,Antigua and Barbuda,,17.0608,-61.7964,2/8/20,0,0,0
473,Antigua and Barbuda,,17.0608,-61.7964,2/9/20,0,0,0
474,Antigua and Barbuda,,17.0608,-61.7964,2/10/20,0,0,0
475,Antigua and Barbuda,,17.0608,-61.7964,2/11/20,0,0,0
476,Antigua and Barbuda,,17.0608,-61.7964,2/12/20,0,0,0
477,Antigua and Barbuda,,17.0608,-61.7964,2/13/20,0,0,0
478,Antigua and Barbuda,,17.0608,-61.7964,2/14/20,0,0,0
479,Antigua and Barbuda,,17.0608,-61.7964,2/15/20,0,0,0
480,Antigua and Barbuda,,17.0608,-61.7964,2/16/20,0,0,0
481,Antigua and Barbuda,,17.0608,-61.7964,2/17/20,0,0,0
482,Antigua and Barbuda,,17.0608,-61.7964,2/18/20,0,0,0
483,Antigua and Barbuda,,17.0608,-61.7964,2/19/20,0,0,0
484,Antigua and Barbuda,,17.0608,-61.7964,2/20/20,0,0,0
485,Antigua and Barbuda,,17.0608,-61.7964,2/21/20,0,0,0
486,Antigua and Barbuda,,17.0608,-61.7964,2/22/20,0,0,0
487,Antigua and Barbuda,,17.0608,-61.7964,2/23/20,0,0,0
488,Antigua and Barbuda,,17.0608,-61.7964,2/24/20,0,0,0
489,Antigua and Barbuda,,17.0608,-61.7964,2/25/20,0,0,0
490,Antigua and Barbuda,,17.0608,-61.7964,2/26/20,0,0,0
491,Antigua and Barbuda,,17.0608,-61.7964,2/27/20,0,0,0
492,Antigua and Barbuda,,17.0608,-61.7964,2/28/20,0,0,0
493,Antigua and Barbuda,,17.0608,-61.7964,2/29/20,0,0,0
494,Antigua and Barbuda,,17.0608,-61.7964,3/1/20,0,0,0
495,Antigua and Barbuda,,17.0608,-61.7964,3/2/20,0,0,0
496,Antigua and Barbuda,,17.0608,-61.7964,3/3/20,0,0,0
497,Antigua and Barbuda,,17.0608,-61.7964,3/4/20,0,0,0
498,Antigua and Barbuda,,17.0608,-61.7964,3/5/20,0,0,0
499,Antigua and Barbuda,,17.0608,-61.7964,3/6/20,0,0,0
500,Antigua and Barbuda,,17.0608,-61.7964,3/7/20,0,0,0
501,Antigua and Barbuda,,17.0608,-61.7964,3/8/20,0,0,0
502,Antigua and Barbuda,,17.0608,-61.7964,3/9/20,0,0,0
503,Antigua and Barbuda,,17.0608,-61.7964,3/10/20,0,0,0
504,Antigua and Barbuda,,17.0608,-61.7964,3/11/20,0,0,0
505,Antigua and Barbuda,,17.0608,-61.7964,3/12/20,0,0,0
506,Antigua and Barbuda,,17.0608,-61.7964,3/13/20,1,0,0
507,Antigua and Barbuda,,17.0608,-61.7964,3/14/20,1,0,0
508,Antigua and Barbuda,,17.0608,-61.7964,3/15/20,1,0,0
509,Antigua and Barbuda,,17.0608,-61.7964,3/16/20,1,0,0
510,Antigua and Barbuda,,17.0608,-61.7964,3/17/20,1,0,0
511,Antigua and Barbuda,,17.0608,-61.7964,3/18/20,1,0,0
512,Antigua and Barbuda,,17.0608,-61.7964,3/19/20,1,0,0
513,Antigua and Barbuda,,17.0608,-61.7964,3/20/20,1,0,0
514,Antigua and Barbuda,,17.0608,-61.7964,3/21/20,1,0,0
515,Antigua and Barbuda,,17.0608,-61.7964,3/22/20,1,0,0
516,Antigua and Barbuda,,17.0608,-61.7964,3/23/20,3,0,0
517,Antigua and Barbuda,,17.0608,-61.7964,3/24/20,3,0,0
518,Antigua and Barbuda,,17.0608,-61.7964,3/25/20,3,0,0
519,Antigua and Barbuda,,17.0608,-61.7964,3/26/20,7,0,0
520,Antigua and Barbuda,,17.0608,-61.7964,3/27/20,7,0,0
521,Antigua and Barbuda,,17.0608,-61.7964,3/28/20,7,0,0
522,Antigua and Barbuda,,17.0608,-61.7964,3/29/20,7,0,0
523,Antigua and Barbuda,,17.0608,-61.7964,3/30/20,7,0,0
524,Antigua and Barbuda,,17.0608,-61.7964,3/31/20,7,0,0
525,Antigua and Barbuda,,17.0608,-61.7964,4/1/20,7,0,0
526,Antigua and Barbuda,,17.0608,-61.7964,4/2/20,9,0,0
527,Antigua and Barbuda,,17.0608,-61.7964,4/3/20,15,0,0
528,Antigua and Barbuda,,17.0608,-61.7964,4/4/20,15,0,0
529,Antigua and Barbuda,,17.0608,-61.7964,4/5/20,15,0,0
530,Antigua and Barbuda,,17.0608,-61.7964,4/6/20,15,0,0
531,Antigua and Barbuda,,17.0608,-61.7964,4/7/20,19,1,0
532,Antigua and Barbuda,,17.0608,-61.7964,4/8/20,19,2,0
533,Antigua and Barbuda,,17.0608,-61.7964,4/9/20,19,2,0
534,Antigua and Barbuda,,17.0608,-61.7964,4/10/20,19,2,0
535,Antigua and Barbuda,,17.0608,-61.7964,4/11/20,21,2,0
536,Antigua and Barbuda,,17.0608,-61.7964,4/12/20,21,2,0
537,Antigua and Barbuda,,17.0608,-61.7964,4/13/20,23,2,0
538,Antigua and Barbuda,,17.0608,-61.7964,4/14/20,23,2,3
539,Antigua and Barbuda,,17.0608,-61.7964,4/15/20,23,2,3
540,Antigua and Barbuda,,17.0608,-61.7964,4/16/20,23,3,3
541,Antigua and Barbuda,,17.0608,-61.7964,4/17/20,23,3,3
542,Antigua and Barbuda,,17.0608,-61.7964,4/18/20,23,3,3
543,Antigua and Barbuda,,17.0608,-61.7964,4/19/20,23,3,3
544,Antigua and Barbuda,,17.0608,-61.7964,4/20/20,23,3,3
545,Antigua and Barbuda,,17.0608,-61.7964,4/21/20,23,3,7
546,Argentina,,-38.4161,-63.6167,1/22/20,0,0,0
547,Argentina,,-38.4161,-63.6167,1/23/20,0,0,0
548,Argentina,,-38.4161,-63.6167,1/24/20,0,0,0
549,Argentina,,-38.4161,-63.6167,1/25/20,0,0,0
550,Argentina,,-38.4161,-63.6167,1/26/20,0,0,0
551,Argentina,,-38.4161,-63.6167,1/27/20,0,0,0
552,Argentina,,-38.4161,-63.6167,1/28/20,0,0,0
553,Argentina,,-38.4161,-63.6167,1/29/20,0,0,0
554,Argentina,,-38.4161,-63.6167,1/30/20,0,0,0
555,Argentina,,-38.4161,-63.6167,1/31/20,0,0,0
556,Argentina,,-38.4161,-63.6167,2/1/20,0,0,0
557,Argentina,,-38.4161,-63.6167,2/2/20,0,0,0
558,Argentina,,-38.4161,-63.6167,2/3/20,0,0,0
559,Argentina,,-38.4161,-63.6167,2/4/20,0,0,0
560,Argentina,,-38.4161,-63.6167,2/5/20,0,0,0
561,Argentina,,-38.4161,-63.6167,2/6/20,0,0,0
562,Argentina,,-38.4161,-63.6167,2/7/20,0,0,0
563,Argentina,,-38.4161,-63.6167,2/8/20,0,0,0
564,Argentina,,-38.4161,-63.6167,2/9/20,0,0,0
565,Argentina,,-38.4161,-63.6167,2/10/20,0,0,0
566,Argentina,,-38.4161,-63.6167,2/11/20,0,0,0
567,Argentina,,-38.4161,-63.6167,2/12/20,0,0,0
568,Argentina,,-38.4161,-63.6167,2/13/20,0,0,0
569,Argentina,,-38.4161,-63.6167,2/14/20,0,0,0
570,Argentina,,-38.4161,-63.6167,2/15/20,0,0,0
571,Argentina,,-38.4161,-63.6167,2/16/20,0,0,0
572,Argentina,,-38.4161,-63.6167,2/17/20,0,0,0
573,Argentina,,-38.4161,-63.6167,2/18/20,0,0,0
574,Argentina,,-38.4161,-63.6167,2/19/20,0,0,0
575,Argentina,,-38.4161,-63.6167,2/20/20,0,0,0
576,Argentina,,-38.4161,-63.6167,2/21/20,0,0,0
577,Argentina,,-38.4161,-63.6167,2/22/20,0,0,0
578,Argentina,,-38.4161,-63.6167,2/23/20,0,0,0
579,Argentina,,-38.4161,-63.6167,2/24/20,0,0,0
580,Argentina,,-38.4161,-63.6167,2/25/20,0,0,0
581,Argentina,,-38.4161,-63.6167,2/26/20,0,0,0
582,Argentina,,-38.4161,-63.6167,2/27/20,0,0,0
583,Argentina,,-38.4161,-63.6167,2/28/20,0,0,0
584,Argentina,,-38.4161,-63.6167,2/29/20,0,0,0
585,Argentina,,-38.4161,-63.6167,3/1/20,0,0,0
586,Argentina,,-38.4161,-63.6167,3/2/20,0,0,0
587,Argentina,,-38.4161,-63.6167,3/3/20,1,0,0
588,Argentina,,-38.4161,-63.6167,3/4/20,1,0,0
589,Argentina,,-38.4161,-63.6167,3/5/20,1,0,0
590,Argentina,,-38.4161,-63.6167,3/6/20,2,0,0
591,Argentina,,-38.4161,-63.6167,3/7/20,8,0,0
592,Argentina,,-38.4161,-63.6167,3/8/20,12,1,0
593,Argentina,,-38.4161,-63.6167,3/9/20,12,1,0
594,Argentina,,-38.4161,-63.6167,3/10/20,17,1,0
595,Argentina,,-38.4161,-63.6167,3/11/20,19,1,0
596,Argentina,,-38.4161,-63.6167,3/12/20,19,1,0
597,Argentina,,-38.4161,-63.6167,3/13/20,31,2,0
598,Argentina,,-38.4161,-63.6167,3/14/20,34,2,1
599,Argentina,,-38.4161,-63.6167,3/15/20,45,2,1
600,Argentina,,-38.4161,-63.6167,3/16/20,56,2,1
601,Argentina,,-38.4161,-63.6167,3/17/20,68,2,3
602,Argentina,,-38.4161,-63.6167,3/18/20,79,2,3
603,Argentina,,-38.4161,-63.6167,3/19/20,97,3,3
604,Argentina,,-38.4161,-63.6167,3/20/20,128,3,3
605,Argentina,,-38.4161,-63.6167,3/21/20,158,4,3
606,Argentina,,-38.4161,-63.6167,3/22/20,266,4,3
607,Argentina,,-38.4161,-63.6167,3/23/20,301,4,3
608,Argentina,,-38.4161,-63.6167,3/24/20,387,6,52
609,Argentina,,-38.4161,-63.6167,3/25/20,387,8,52
610,Argentina,,-38.4161,-63.6167,3/26/20,502,9,63
611,Argentina,,-38.4161,-63.6167,3/27/20,589,13,72
612,Argentina,,-38.4161,-63.6167,3/28/20,690,18,72
613,Argentina,,-38.4161,-63.6167,3/29/20,745,19,72
614,Argentina,,-38.4161,-63.6167,3/30/20,820,23,228
615,Argentina,,-38.4161,-63.6167,3/31/20,1054,27,240
616,Argentina,,-38.4161,-63.6167,4/1/20,1054,28,248
617,Argentina,,-38.4161,-63.6167,4/2/20,1133,36,256
618,Argentina,,-38.4161,-63.6167,4/3/20,1265,39,266
619,Argentina,,-38.4161,-63.6167,4/4/20,1451,43,279
620,Argentina,,-38.4161,-63.6167,4/5/20,1451,44,280
621,Argentina,,-38.4161,-63.6167,4/6/20,1554,48,325
622,Argentina,,-38.4161,-63.6167,4/7/20,1628,56,338
623,Argentina,,-38.4161,-63.6167,4/8/20,1715,63,358
624,Argentina,,-38.4161,-63.6167,4/9/20,1795,72,365
625,Argentina,,-38.4161,-63.6167,4/10/20,1975,82,375
626,Argentina,,-38.4161,-63.6167,4/11/20,1975,83,440
627,Argentina,,-38.4161,-63.6167,4/12/20,2142,90,468
628,Argentina,,-38.4161,-63.6167,4/13/20,2208,97,515
629,Argentina,,-38.4161,-63.6167,4/14/20,2277,102,559
630,Argentina,,-38.4161,-63.6167,4/15/20,2443,111,596
631,Argentina,,-38.4161,-63.6167,4/16/20,2571,115,631
632,Argentina,,-38.4161,-63.6167,4/17/20,2669,123,666
633,Argentina,,-38.4161,-63.6167,4/18/20,2758,129,685
634,Argentina,,-38.4161,-63.6167,4/19/20,2839,132,709
635,Argentina,,-38.4161,-63.6167,4/20/20,2941,136,737
636,Argentina,,-38.4161,-63.6167,4/21/20,3031,147,840
637,Armenia,,40.0691,45.0382,1/22/20,0,0,0
638,Armenia,,40.0691,45.0382,1/23/20,0,0,0
639,Armenia,,40.0691,45.0382,1/24/20,0,0,0
640,Armenia,,40.0691,45.0382,1/25/20,0,0,0
641,Armenia,,40.0691,45.0382,1/26/20,0,0,0
642,Armenia,,40.0691,45.0382,1/27/20,0,0,0
643,Armenia,,40.0691,45.0382,1/28/20,0,0,0
644,Armenia,,40.0691,45.0382,1/29/20,0,0,0
645,Armenia,,40.0691,45.0382,1/30/20,0,0,0
646,Armenia,,40.0691,45.0382,1/31/20,0,0,0
647,Armenia,,40.0691,45.0382,2/1/20,0,0,0
648,Armenia,,40.0691,45.0382,2/2/20,0,0,0
649,Armenia,,40.0691,45.0382,2/3/20,0,0,0
650,Armenia,,40.0691,45.0382,2/4/20,0,0,0
651,Armenia,,40.0691,45.0382,2/5/20,0,0,0
652,Armenia,,40.0691,45.0382,2/6/20,0,0,0
653,Armenia,,40.0691,45.0382,2/7/20,0,0,0
654,Armenia,,40.0691,45.0382,2/8/20,0,0,0
655,Armenia,,40.0691,45.0382,2/9/20,0,0,0
656,Armenia,,40.0691,45.0382,2/10/20,0,0,0
657,Armenia,,40.0691,45.0382,2/11/20,0,0,0
658,Armenia,,40.0691,45.0382,2/12/20,0,0,0
659,Armenia,,40.0691,45.0382,2/13/20,0,0,0
660,Armenia,,40.0691,45.0382,2/14/20,0,0,0
661,Armenia,,40.0691,45.0382,2/15/20,0,0,0
662,Armenia,,40.0691,45.0382,2/16/20,0,0,0
663,Armenia,,40.0691,45.0382,2/17/20,0,0,0
664,Armenia,,40.0691,45.0382,2/18/20,0,0,0
665,Armenia,,40.0691,45.0382,2/19/20,0,0,0
666,Armenia,,40.0691,45.0382,2/20/20,0,0,0
667,Armenia,,40.0691,45.0382,2/21/20,0,0,0
668,Armenia,,40.0691,45.0382,2/22/20,0,0,0
669,Armenia,,40.0691,45.0382,2/23/20,0,0,0
670,Armenia,,40.0691,45.0382,2/24/20,0,0,0
671,Armenia,,40.0691,45.0382,2/25/20,0,0,0
672,Armenia,,40.0691,45.0382,2/26/20,0,0,0
673,Armenia,,40.0691,45.0382,2/27/20,0,0,0
674,Armenia,,40.0691,45.0382,2/28/20,0,0,0
675,Armenia,,40.0691,45.0382,2/29/20,0,0,0
676,Armenia,,40.0691,45.0382,3/1/20,1,0,0
677,Armenia,,40.0691,45.0382,3/2/20,1,0,0
678,Armenia,,40.0691,45.0382,3/3/20,1,0,0
679,Armenia,,40.0691,45.0382,3/4/20,1,0,0
680,Armenia,,40.0691,45.0382,3/5/20,1,0,0
681,Armenia,,40.0691,45.0382,3/6/20,1,0,0
682,Armenia,,40.0691,45.0382,3/7/20,1,0,0
683,Armenia,,40.0691,45.0382,3/8/20,1,0,0
684,Armenia,,40.0691,45.0382,3/9/20,1,0,0
685,Armenia,,40.0691,45.0382,3/10/20,1,0,0
686,Armenia,,40.0691,45.0382,3/11/20,1,0,0
687,Armenia,,40.0691,45.0382,3/12/20,4,0,0
688,Armenia,,40.0691,45.0382,3/13/20,8,0,0
689,Armenia,,40.0691,45.0382,3/14/20,18,0,0
690,Armenia,,40.0691,45.0382,3/15/20,26,0,0
691,Armenia,,40.0691,45.0382,3/16/20,52,0,0
692,Armenia,,40.0691,45.0382,3/17/20,78,0,1
693,Armenia,,40.0691,45.0382,3/18/20,84,0,1
694,Armenia,,40.0691,45.0382,3/19/20,115,0,1
695,Armenia,,40.0691,45.0382,3/20/20,136,0,1
696,Armenia,,40.0691,45.0382,3/21/20,160,0,1
697,Armenia,,40.0691,45.0382,3/22/20,194,0,2
698,Armenia,,40.0691,45.0382,3/23/20,235,0,2
699,Armenia,,40.0691,45.0382,3/24/20,249,0,14
700,Armenia,,40.0691,45.0382,3/25/20,265,0,16
701,Armenia,,40.0691,45.0382,3/26/20,290,1,18
702,Armenia,,40.0691,45.0382,3/27/20,329,1,28
703,Armenia,,40.0691,45.0382,3/28/20,407,1,30
704,Armenia,,40.0691,45.0382,3/29/20,424,3,30
705,Armenia,,40.0691,45.0382,3/30/20,482,3,30
706,Armenia,,40.0691,45.0382,3/31/20,532,3,30
707,Armenia,,40.0691,45.0382,4/1/20,571,4,31
708,Armenia,,40.0691,45.0382,4/2/20,663,7,33
709,Armenia,,40.0691,45.0382,4/3/20,736,7,43
710,Armenia,,40.0691,45.0382,4/4/20,770,7,43
711,Armenia,,40.0691,45.0382,4/5/20,822,7,57
712,Armenia,,40.0691,45.0382,4/6/20,833,8,62
713,Armenia,,40.0691,45.0382,4/7/20,853,8,87
714,Armenia,,40.0691,45.0382,4/8/20,881,9,114
715,Armenia,,40.0691,45.0382,4/9/20,921,10,138
716,Armenia,,40.0691,45.0382,4/10/20,937,12,149
717,Armenia,,40.0691,45.0382,4/11/20,967,13,173
718,Armenia,,40.0691,45.0382,4/12/20,1013,13,197
719,Armenia,,40.0691,45.0382,4/13/20,1039,14,211
720,Armenia,,40.0691,45.0382,4/14/20,1067,16,265
721,Armenia,,40.0691,45.0382,4/15/20,1111,17,297
722,Armenia,,40.0691,45.0382,4/16/20,1159,18,358
723,Armenia,,40.0691,45.0382,4/17/20,1201,19,402
724,Armenia,,40.0691,45.0382,4/18/20,1248,20,523
725,Armenia,,40.0691,45.0382,4/19/20,1291,20,545
726,Armenia,,40.0691,45.0382,4/20/20,1339,22,580
727,Armenia,,40.0691,45.0382,4/21/20,1401,24,609
728,Australia,Australian Capital Territory,-35.4735,149.0124,1/22/20,0,0,0
729,Australia,Australian Capital Territory,-35.4735,149.0124,1/23/20,0,0,0
730,Australia,Australian Capital Territory,-35.4735,149.0124,1/24/20,0,0,0
731,Australia,Australian Capital Territory,-35.4735,149.0124,1/25/20,0,0,0
732,Australia,Australian Capital Territory,-35.4735,149.0124,1/26/20,0,0,0
733,Australia,Australian Capital Territory,-35.4735,149.0124,1/27/20,0,0,0
734,Australia,Australian Capital Territory,-35.4735,149.0124,1/28/20,0,0,0
735,Australia,Australian Capital Territory,-35.4735,149.0124,1/29/20,0,0,0
736,Australia,Australian Capital Territory,-35.4735,149.0124,1/30/20,0,0,0
737,Australia,Australian Capital Territory,-35.4735,149.0124,1/31/20,0,0,0
738,Australia,Australian Capital Territory,-35.4735,149.0124,2/1/20,0,0,0
739,Australia,Australian Capital Territory,-35.4735,149.0124,2/2/20,0,0,0
740,Australia,Australian Capital Territory,-35.4735,149.0124,2/3/20,0,0,0
741,Australia,Australian Capital Territory,-35.4735,149.0124,2/4/20,0,0,0
742,Australia,Australian Capital Territory,-35.4735,149.0124,2/5/20,0,0,0
743,Australia,Australian Capital Territory,-35.4735,149.0124,2/6/20,0,0,0
744,Australia,Australian Capital Territory,-35.4735,149.0124,2/7/20,0,0,0
745,Australia,Australian Capital Territory,-35.4735,149.0124,2/8/20,0,0,0
746,Australia,Australian Capital Territory,-35.4735,149.0124,2/9/20,0,0,0
747,Australia,Australian Capital Territory,-35.4735,149.0124,2/10/20,0,0,0
748,Australia,Australian Capital Territory,-35.4735,149.0124,2/11/20,0,0,0
749,Australia,Australian Capital Territory,-35.4735,149.0124,2/12/20,0,0,0
750,Australia,Australian Capital Territory,-35.4735,149.0124,2/13/20,0,0,0
751,Australia,Australian Capital Territory,-35.4735,149.0124,2/14/20,0,0,0
752,Australia,Australian Capital Territory,-35.4735,149.0124,2/15/20,0,0,0
753,Australia,Australian Capital Territory,-35.4735,149.0124,2/16/20,0,0,0
754,Australia,Australian Capital Territory,-35.4735,149.0124,2/17/20,0,0,0
755,Australia,Australian Capital Territory,-35.4735,149.0124,2/18/20,0,0,0
756,Australia,Australian Capital Territory,-35.4735,149.0124,2/19/20,0,0,0
757,Australia,Australian Capital Territory,-35.4735,149.0124,2/20/20,0,0,0
758,Australia,Australian Capital Territory,-35.4735,149.0124,2/21/20,0,0,0
759,Australia,Australian Capital Territory,-35.4735,149.0124,2/22/20,0,0,0
760,Australia,Australian Capital Territory,-35.4735,149.0124,2/23/20,0,0,0
761,Australia,Australian Capital Territory,-35.4735,149.0124,2/24/20,0,0,0
762,Australia,Australian Capital Territory,-35.4735,149.0124,2/25/20,0,0,0
763,Australia,Australian Capital Territory,-35.4735,149.0124,2/26/20,0,0,0
764,Australia,Australian Capital Territory,-35.4735,149.0124,2/27/20,0,0,0
765,Australia,Australian Capital Territory,-35.4735,149.0124,2/28/20,0,0,0
766,Australia,Australian Capital Territory,-35.4735,149.0124,2/29/20,0,0,0
767,Australia,Australian Capital Territory,-35.4735,149.0124,3/1/20,0,0,0
768,Australia,Australian Capital Territory,-35.4735,149.0124,3/2/20,0,0,0
769,Australia,Australian Capital Territory,-35.4735,149.0124,3/3/20,0,0,0
770,Australia,Australian Capital Territory,-35.4735,149.0124,3/4/20,0,0,0
771,Australia,Australian Capital Territory,-35.4735,149.0124,3/5/20,0,0,0
772,Australia,Australian Capital Territory,-35.4735,149.0124,3/6/20,0,0,0
773,Australia,Australian Capital Territory,-35.4735,149.0124,3/7/20,0,0,0
774,Australia,Australian Capital Territory,-35.4735,149.0124,3/8/20,0,0,0
775,Australia,Australian Capital Territory,-35.4735,149.0124,3/9/20,0,0,0
776,Australia,Australian Capital Territory,-35.4735,149.0124,3/10/20,0,0,0
777,Australia,Australian Capital Territory,-35.4735,149.0124,3/11/20,0,0,0
778,Australia,Australian Capital Territory,-35.4735,149.0124,3/12/20,0,0,0
779,Australia,Australian Capital Territory,-35.4735,149.0124,3/13/20,1,0,0
780,Australia,Australian Capital Territory,-35.4735,149.0124,3/14/20,1,0,0
781,Australia,Australian Capital Territory,-35.4735,149.0124,3/15/20,1,0,0
782,Australia,Australian Capital Territory,-35.4735,149.0124,3/16/20,2,0,0
783,Australia,Australian Capital Territory,-35.4735,149.0124,3/17/20,2,0,0
784,Australia,Australian Capital Territory,-35.4735,149.0124,3/18/20,3,0,0
785,Australia,Australian Capital Territory,-35.4735,149.0124,3/19/20,4,0,0
786,Australia,Australian Capital Territory,-35.4735,149.0124,3/20/20,6,0,0
787,Australia,Australian Capital Territory,-35.4735,149.0124,3/21/20,9,0,0
788,Australia,Australian Capital Territory,-35.4735,149.0124,3/22/20,19,0,0
789,Australia,Australian Capital Territory,-35.4735,149.0124,3/23/20,32,0,0
790,Australia,Australian Capital Territory,-35.4735,149.0124,3/24/20,39,0,0
791,Australia,Australian Capital Territory,-35.4735,149.0124,3/25/20,39,0,0
792,Australia,Australian Capital Territory,-35.4735,149.0124,3/26/20,53,0,1
793,Australia,Australian Capital Territory,-35.4735,149.0124,3/27/20,62,0,1
794,Australia,Australian Capital Territory,-35.4735,149.0124,3/28/20,71,0,2
795,Australia,Australian Capital Territory,-35.4735,149.0124,3/29/20,77,0,2
796,Australia,Australian Capital Territory,-35.4735,149.0124,3/30/20,78,1,2
797,Australia,Australian Capital Territory,-35.4735,149.0124,3/31/20,80,1,3
798,Australia,Australian Capital Territory,-35.4735,149.0124,4/1/20,84,1,8
799,Australia,Australian Capital Territory,-35.4735,149.0124,4/2/20,87,1,11
800,Australia,Australian Capital Territory,-35.4735,149.0124,4/3/20,91,1,18
801,Australia,Australian Capital Territory,-35.4735,149.0124,4/4/20,93,2,18
802,Australia,Australian Capital Territory,-35.4735,149.0124,4/5/20,96,2,28
803,Australia,Australian Capital Territory,-35.4735,149.0124,4/6/20,96,2,40
804,Australia,Australian Capital Territory,-35.4735,149.0124,4/7/20,96,2,40
805,Australia,Australian Capital Territory,-35.4735,149.0124,4/8/20,99,2,40
806,Australia,Australian Capital Territory,-35.4735,149.0124,4/9/20,100,2,47
807,Australia,Australian Capital Territory,-35.4735,149.0124,4/10/20,103,2,59
808,Australia,Australian Capital Territory,-35.4735,149.0124,4/11/20,103,2,59
809,Australia,Australian Capital Territory,-35.4735,149.0124,4/12/20,103,2,59
810,Australia,Australian Capital Territory,-35.4735,149.0124,4/13/20,102,2,59
811,Australia,Australian Capital Territory,-35.4735,149.0124,4/14/20,103,2,72
812,Australia,Australian Capital Territory,-35.4735,149.0124,4/15/20,103,3,72
813,Australia,Australian Capital Territory,-35.4735,149.0124,4/16/20,103,3,82
814,Australia,Australian Capital Territory,-35.4735,149.0124,4/17/20,103,3,81
815,Australia,Australian Capital Territory,-35.4735,149.0124,4/18/20,103,3,88
816,Australia,Australian Capital Territory,-35.4735,149.0124,4/19/20,103,3,88
817,Australia,Australian Capital Territory,-35.4735,149.0124,4/20/20,103,3,88
818,Australia,Australian Capital Territory,-35.4735,149.0124,4/21/20,103,3,88
819,Australia,New South Wales,-33.8688,151.2093,1/22/20,0,0,0
820,Australia,New South Wales,-33.8688,151.2093,1/23/20,0,0,0
821,Australia,New South Wales,-33.8688,151.2093,1/24/20,0,0,0
822,Australia,New South Wales,-33.8688,151.2093,1/25/20,0,0,0
823,Australia,New South Wales,-33.8688,151.2093,1/26/20,3,0,0
824,Australia,New South Wales,-33.8688,151.2093,1/27/20,4,0,0
825,Australia,New South Wales,-33.8688,151.2093,1/28/20,4,0,0
826,Australia,New South Wales,-33.8688,151.2093,1/29/20,4,0,0
827,Australia,New South Wales,-33.8688,151.2093,1/30/20,4,0,2
828,Australia,New South Wales,-33.8688,151.2093,1/31/20,4,0,2
829,Australia,New South Wales,-33.8688,151.2093,2/1/20,4,0,2
830,Australia,New South Wales,-33.8688,151.2093,2/2/20,4,0,2
831,Australia,New South Wales,-33.8688,151.2093,2/3/20,4,0,2
832,Australia,New South Wales,-33.8688,151.2093,2/4/20,4,0,2
833,Australia,New South Wales,-33.8688,151.2093,2/5/20,4,0,2
834,Australia,New South Wales,-33.8688,151.2093,2/6/20,4,0,2
835,Australia,New South Wales,-33.8688,151.2093,2/7/20,4,0,2
836,Australia,New South Wales,-33.8688,151.2093,2/8/20,4,0,2
837,Australia,New South Wales,-33.8688,151.2093,2/9/20,4,0,2
838,Australia,New South Wales,-33.8688,151.2093,2/10/20,4,0,2
839,Australia,New South Wales,-33.8688,151.2093,2/11/20,4,0,2
840,Australia,New South Wales,-33.8688,151.2093,2/12/20,4,0,2
841,Australia,New South Wales,-33.8688,151.2093,2/13/20,4,0,4
842,Australia,New South Wales,-33.8688,151.2093,2/14/20,4,0,4
843,Australia,New South Wales,-33.8688,151.2093,2/15/20,4,0,4
844,Australia,New South Wales,-33.8688,151.2093,2/16/20,4,0,4
845,Australia,New South Wales,-33.8688,151.2093,2/17/20,4,0,4
846,Australia,New South Wales,-33.8688,151.2093,2/18/20,4,0,4
847,Australia,New South Wales,-33.8688,151.2093,2/19/20,4,0,4
848,Australia,New South Wales,-33.8688,151.2093,2/20/20,4,0,4
849,Australia,New South Wales,-33.8688,151.2093,2/21/20,4,0,4
850,Australia,New South Wales,-33.8688,151.2093,2/22/20,4,0,4
851,Australia,New South Wales,-33.8688,151.2093,2/23/20,4,0,4
852,Australia,New South Wales,-33.8688,151.2093,2/24/20,4,0,4
853,Australia,New South Wales,-33.8688,151.2093,2/25/20,4,0,4
854,Australia,New South Wales,-33.8688,151.2093,2/26/20,4,0,4
855,Australia,New South Wales,-33.8688,151.2093,2/27/20,4,0,4
856,Australia,New South Wales,-33.8688,151.2093,2/28/20,4,0,4
857,Australia,New South Wales,-33.8688,151.2093,2/29/20,4,0,4
858,Australia,New South Wales,-33.8688,151.2093,3/1/20,6,0,4
859,Australia,New South Wales,-33.8688,151.2093,3/2/20,6,0,4
860,Australia,New South Wales,-33.8688,151.2093,3/3/20,13,0,4
861,Australia,New South Wales,-33.8688,151.2093,3/4/20,22,1,4
862,Australia,New South Wales,-33.8688,151.2093,3/5/20,22,1,4
863,Australia,New South Wales,-33.8688,151.2093,3/6/20,26,1,4
864,Australia,New South Wales,-33.8688,151.2093,3/7/20,28,1,4
865,Australia,New South Wales,-33.8688,151.2093,3/8/20,38,2,4
866,Australia,New South Wales,-33.8688,151.2093,3/9/20,48,2,4
